"algorithmName","terrainType","randomSeed","boardSize","numObjects","collectedDamon","returnedHome","objectsCollected","stepsTaken","runtime","estimationNoise","startingBattery","usedBattery"
"Ants","Pure Random",-7928129560023496365,48,3,true,true,3,529,74801190500,0.2,115.2,95.4684068701597,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-6544798347608386910,48,3,true,true,3,127,9102910300,0.2,57.6,27.63822121728826,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-6544798347608386910,48,3,true,true,3,191,172500,0.2,57.6,38.22478302622023
"Ants","Pure Random",-6544798347608386910,48,3,true,true,3,237,28568959700,0.2,57.6,48.09383845544436,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",8673249733171458942,48,3,true,true,1,129,8608492500,0.2,28.8,27.7365146318191,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",8673249733171458942,48,3,false,false,0,250,105400,0.2,28.8,28.79585411011081
"Ants","Pure Random",8673249733171458942,48,3,true,false,1,174,14669741300,0.2,28.8,28.729808148774833,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",1357473605279997318,48,3,false,true,0,59,4675576000,0.2,14.4,12.777546712855065,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",1357473605279997318,48,3,false,true,0,93,55500,0.2,14.4,14.309621816986567
"Ants","Pure Random",1357473605279997318,48,3,true,false,0,87,6703177000,0.2,14.4,14.398001636639062,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-7081383061187490880,48,3,true,true,3,177,21594332100,0.3,230.4,37.6209483688701,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-7081383061187490880,48,3,true,true,3,165,101200,0.3,230.4,33.949121925221675
"Ants","Pure Random",-7081383061187490880,48,3,true,true,3,467,50419388900,0.3,230.4,98.97542956171498,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",7256496204345291108,48,3,true,true,3,175,13385615300,0.3,115.2,39.689822970708974,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",7256496204345291108,48,3,true,true,2,563,425000,0.3,115.2,96.53739110274054
"Ants","Pure Random",7256496204345291108,48,3,true,false,2,591,66384376100,0.3,115.2,115.01819514866929,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",8255320626469362672,48,3,true,true,3,181,15734861800,0.3,57.6,43.04053673717464,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",8255320626469362672,48,3,true,true,0,165,229400,0.3,57.6,36.80030650602717
"Ants","Pure Random",8255320626469362672,48,3,true,false,2,290,24079245500,0.3,57.6,57.567620438057375,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",1086956198045791522,48,3,false,true,0,111,5410515200,0.3,28.8,24.7027494429879,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",1086956198045791522,48,3,false,false,0,188,95800,0.3,28.8,28.794006870836387
"Ants","Pure Random",1086956198045791522,48,3,false,false,0,135,10868978600,0.3,28.8,28.788253711445595,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",8512805154381133971,48,3,false,true,0,63,5423582700,0.3,14.4,11.88812575256775,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",8512805154381133971,48,3,false,false,0,76,30900,0.3,14.4,14.297625341930432
"Ants","Pure Random",8512805154381133971,48,3,false,false,0,75,5469248200,0.3,14.4,14.061558395140128,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-2670434205684446718,48,3,true,true,3,207,17669301800,0.4,230.4,44.95607738326848,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-2670434205684446718,48,3,true,false,2,1155,929100,0.4,230.4,230.20240942862353
"Ants","Pure Random",-2670434205684446718,48,3,true,true,3,409,58837506300,0.4,230.4,91.32614315288893,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-6793216891883686767,48,3,true,true,3,159,11160176100,0.4,115.2,38.1490670429007,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-6793216891883686767,48,3,true,false,3,573,368500,0.4,115.2,114.82891089554317
"Ants","Pure Random",-6793216891883686767,48,3,true,false,3,572,66782918100,0.4,115.2,115.0608299240883,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",4624778638690535551,48,3,true,true,3,123,14434888200,0.4,57.6,27.78946307478166,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",4624778638690535551,48,3,true,true,0,181,583300,0.4,57.6,35.72109063668949
"Ants","Pure Random",4624778638690535551,48,3,true,false,3,275,31627463800,0.4,57.6,57.2589381945856,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",3353946802660006955,48,3,true,true,3,75,14259778400,0.4,28.8,17.705281867614033,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",3353946802660006955,48,3,false,false,1,141,74200,0.4,28.8,28.64267341794383
"Ants","Pure Random",3353946802660006955,48,3,true,false,3,146,15710216700,0.4,28.8,28.79766446513344,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-1644049563800127907,48,3,false,true,0,67,5334892600,0.4,14.4,13.535637389785,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-1644049563800127907,48,3,false,false,0,119,140600,0.4,14.4,14.363145926453374
"Ants","Pure Random",-1644049563800127907,48,3,true,false,1,71,6335876200,0.4,14.4,14.316007877559795,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-5582460156742292692,48,3,true,true,3,157,11469158800,0.5,230.4,33.97073051012191,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-5582460156742292692,48,3,true,false,3,1385,702400,0.5,230.4,230.26916028646244
"Ants","Pure Random",-5582460156742292692,48,3,true,true,3,349,36769960400,0.5,230.4,74.36987287333517,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",7538566594727037435,48,3,true,true,3,261,14775581400,0.5,115.2,55.920966274857584,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",7538566594727037435,48,3,true,false,1,623,446100,0.5,115.2,114.84899006148423
"Ants","Pure Random",7538566594727037435,48,3,true,false,3,578,57791458600,0.5,115.2,115.16847634195868,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-2344744420156706210,48,3,true,true,3,201,10878762100,0.5,57.6,44.19545125901605,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-2344744420156706210,48,3,true,true,1,193,162600,0.5,57.6,38.72464082305786
"Ants","Pure Random",-2344744420156706210,48,3,true,false,2,399,34322805900,0.5,57.6,57.55380821011352,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-89477907406565653,48,3,true,true,2,125,9780568600,0.5,28.8,27.143100606288666,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-89477907406565653,48,3,true,true,0,41,26800,0.5,28.8,7.966609983941158
"Ants","Pure Random",-89477907406565653,48,3,true,false,2,249,18224840500,0.5,28.8,28.78801786342944,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-5158577913511649217,48,3,false,true,0,55,3016775600,0.5,14.4,12.981002452053355,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-5158577913511649217,48,3,false,false,0,94,44200,0.5,14.4,14.289017321432759
"Ants","Pure Random",-5158577913511649217,48,3,false,false,0,67,5719272600,0.5,14.4,14.334074293043013,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-6188211208801370172,48,3,true,true,3,197,12209442400,0.6,230.4,45.869195049100426,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-6188211208801370172,48,3,true,true,3,263,221100,0.6,230.4,49.04166892037935
"Ants","Pure Random",-6188211208801370172,48,3,true,true,3,817,94214908500,0.6,230.4,175.31718050985904,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-2384367061109202700,48,3,true,true,3,201,11823088300,0.6,115.2,46.889344574977585,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-2384367061109202700,48,3,true,false,3,994,455300,0.6,115.2,115.10647959026161
"Ants","Pure Random",-2384367061109202700,48,3,true,false,1,582,57949284400,0.6,115.2,115.16298765352506,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",3379006441784453430,48,3,true,true,3,187,14634357100,0.6,57.6,45.34329966955769,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",3379006441784453430,48,3,true,true,2,173,147900,0.6,57.6,35.395167962618686
"Ants","Pure Random",3379006441784453430,48,3,true,false,1,282,25832161900,0.6,57.6,57.228903540824255,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",4360964967927892350,48,3,true,true,1,113,8689300000,0.6,28.8,28.468975836140466,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",4360964967927892350,48,3,false,false,0,173,82200,0.6,28.8,28.706385635984244
"Ants","Pure Random",4360964967927892350,48,3,true,false,1,217,15990798200,0.6,28.8,28.7930304381863,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-1491556331742418338,48,3,false,true,0,47,3785916100,0.6,14.4,11.551879747054079,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-1491556331742418338,48,3,false,false,0,78,32500,0.6,14.4,14.327422239522667
"Ants","Pure Random",-1491556331742418338,48,3,true,false,0,73,6033618900,0.6,14.4,14.003011599065871,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",1894266005253079595,32,5,true,true,5,171,8614640000,0.0,102.4,32.05083573230671,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",1894266005253079595,32,5,true,true,0,165,145100,0.0,102.4,31.507797093684758
"Ants","Pure Random",1894266005253079595,32,5,true,true,5,363,42162967200,0.0,102.4,55.25737126617184,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",4844366455501792858,32,5,true,true,5,195,15745447900,0.0,51.2,30.198164492423764,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",4844366455501792858,32,5,false,false,0,343,393500,0.0,51.2,51.19647915498011
"Ants","Pure Random",4844366455501792858,32,5,true,true,5,329,26324309600,0.0,51.2,46.98211633614213,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",469419850773455950,32,5,true,true,3,145,12723758700,0.0,25.6,25.106949378490082,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",469419850773455950,32,5,false,false,0,151,151400,0.0,25.6,25.590991401228628
"Ants","Pure Random",469419850773455950,32,5,true,false,2,179,16440388300,0.0,25.6,25.555184220076836,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-2512424747995071712,32,5,false,true,0,69,6400645700,0.0,12.8,11.53849289934162,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-2512424747995071712,32,5,false,false,0,74,45100,0.0,12.8,12.727026050847883
"Ants","Pure Random",-2512424747995071712,32,5,false,false,0,95,4666867700,0.0,12.8,12.788518989419481,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",6227508230510460722,32,5,true,false,0,32,5493262100,0.0,6.4,6.044607003370528,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",6227508230510460722,32,5,false,false,0,32,19400,0.0,6.4,6.104797267285012
"Ants","Pure Random",6227508230510460722,32,5,false,false,0,47,2315990700,0.0,6.4,6.329458972009803,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",7777603597206081931,32,5,true,true,5,157,12392532600,0.1,102.4,29.90037727090109,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",7777603597206081931,32,5,true,true,5,167,133000,0.1,102.4,31.86133872080488
"Ants","Pure Random",7777603597206081931,32,5,true,true,5,559,47580142200,0.1,102.4,91.97519020382771,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-4826799298368161717,32,5,true,true,5,225,16385287200,0.1,51.2,37.79680931217895,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-4826799298368161717,32,5,true,true,0,215,175300,0.1,51.2,39.53523079414225
"Ants","Pure Random",-4826799298368161717,32,5,true,false,2,323,26253814400,0.1,51.2,51.13321247817437,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",1110462799621708470,32,5,true,true,4,137,9554108300,0.1,25.6,23.837292137700917,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",1110462799621708470,32,5,true,true,2,73,69800,0.1,25.6,13.580462180965043
"Ants","Pure Random",1110462799621708470,32,5,true,false,4,227,15109821500,0.1,25.6,25.547760038456314,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",4526777508340464302,32,5,true,true,2,51,5073602200,0.1,12.8,10.879809187435331,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",4526777508340464302,32,5,false,false,0,78,36400,0.1,12.8,12.686987633290569
"Ants","Pure Random",4526777508340464302,32,5,true,false,1,86,5310840300,0.1,12.8,12.787581710228341,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-8307479702002594163,32,5,false,true,0,33,2743839000,0.1,6.4,5.193985001703689,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-8307479702002594163,32,5,false,false,0,45,38600,0.1,6.4,6.363226172016257
"Ants","Pure Random",-8307479702002594163,32,5,false,false,0,42,1971149000,0.1,6.4,6.32068411974069,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-6643810382394005054,32,5,true,true,5,113,7332218800,0.2,102.4,23.694354993329767,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-6643810382394005054,32,5,true,true,5,197,161700,0.2,102.4,36.50019325909486
"Ants","Pure Random",-6643810382394005054,32,5,true,true,5,365,30078145500,0.2,102.4,62.53335651919492,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-8824304588597936224,32,5,true,true,5,177,11755875300,0.2,51.2,37.57535109902087,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-8824304588597936224,32,5,false,false,0,308,320400,0.2,51.2,50.918011087116376
"Ants","Pure Random",-8824304588597936224,32,5,true,false,2,267,16284814300,0.2,51.2,51.036992278207556,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-7403559085887550665,32,5,true,true,2,133,8698368500,0.2,25.6,24.462524944796648,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-7403559085887550665,32,5,true,true,1,69,71800,0.2,25.6,11.707161323368899
"Ants","Pure Random",-7403559085887550665,32,5,true,false,3,142,7985513100,0.2,25.6,25.538342950383722,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",876176899010762810,32,5,true,true,1,63,5007166900,0.2,12.8,11.752861051482528,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",876176899010762810,32,5,false,false,0,89,66500,0.2,12.8,12.687323391313214
"Ants","Pure Random",876176899010762810,32,5,true,false,1,63,3759123800,0.2,12.8,12.764702397337654,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-5905954789007123401,32,5,false,true,0,29,1360872600,0.2,6.4,5.689293377927828,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-5905954789007123401,32,5,false,false,0,37,17900,0.2,6.4,6.142846878902786
"Ants","Pure Random",-5905954789007123401,32,5,false,false,0,33,1450253900,0.2,6.4,6.308463717653473,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",5138719841392907442,32,5,true,true,5,239,14423742800,0.3,102.4,50.982340265837955,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",5138719841392907442,32,5,true,true,2,549,308600,0.3,102.4,89.459811265191
"Ants","Pure Random",5138719841392907442,32,5,true,true,5,339,23787885400,0.3,102.4,71.62680067903426,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-6400963259510569508,32,5,true,true,5,145,8148107900,0.3,51.2,30.345454114278933,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-6400963259510569508,32,5,true,true,4,209,170800,0.3,51.2,37.49666774391102
"Ants","Pure Random",-6400963259510569508,32,5,true,true,5,219,16547293700,0.3,51.2,41.0166764115759,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",8742292209057484544,32,5,true,true,1,111,4587898200,0.3,25.6,24.493981383052247,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",8742292209057484544,32,5,false,false,0,154,83000,0.3,25.6,25.376442165937767
"Ants","Pure Random",8742292209057484544,32,5,true,false,1,120,6414083900,0.3,25.6,25.379604935686423,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-3230915685930097439,32,5,true,true,0,57,2325597700,0.3,12.8,10.565306568965664,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-3230915685930097439,32,5,false,false,0,83,32300,0.3,12.8,12.691551699477266
"Ants","Pure Random",-3230915685930097439,32,5,true,false,2,64,3562324400,0.3,12.8,12.719837460393105,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",8904714052600967058,32,5,false,true,1,27,1772990400,0.3,6.4,5.384867630374718,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",8904714052600967058,32,5,false,false,0,43,20500,0.3,6.4,6.346089731564384
"Ants","Pure Random",8904714052600967058,32,5,true,false,0,37,1843905100,0.3,6.4,6.373408413010167,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-5002240181585799013,32,5,true,true,5,225,10941039100,0.4,102.4,46.2805488968057,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-5002240181585799013,32,5,false,false,0,560,466500,0.4,102.4,102.28356003421386
"Ants","Pure Random",-5002240181585799013,32,5,true,false,5,523,32026530500,0.4,102.4,102.24800654634105,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",5862270373804726112,32,5,true,true,5,165,8512782700,0.4,51.2,37.803879198858226,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",5862270373804726112,32,5,true,true,3,195,135900,0.4,51.2,37.94875275268617
"Ants","Pure Random",5862270373804726112,32,5,true,false,3,245,15879344400,0.4,51.2,51.194670686223624,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",1524437988863249705,32,5,true,true,3,109,6077438100,0.4,25.6,24.15214741710498,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",1524437988863249705,32,5,true,true,2,71,44700,0.4,25.6,13.430410473455114
"Ants","Pure Random",1524437988863249705,32,5,true,false,1,124,6686005700,0.4,25.6,25.58078578633828,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",-5414853719495551170,32,5,false,true,1,53,2853001000,0.4,12.8,11.326433724380715,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",-5414853719495551170,32,5,false,false,0,83,54400,0.4,12.8,12.476128468062889
"Ants","Pure Random",-5414853719495551170,32,5,false,false,2,66,3497489400,0.4,12.8,12.754509314763956,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
"Genetic","Pure Random",5218716290260186346,32,5,true,true,1,27,3597635700,0.4,6.4,6.150882692759265,"eliteProp",0.1,"mutateProb",0.05,"generations",50,"populationSize",100,"planLength",15,"selectionProp",0.25,"marginProp",1.5,"mutationProp",0.25
"Greedy","Pure Random",5218716290260186346,32,5,false,false,0,33,24300,0.4,6.4,6.245484221875219
"Ants","Pure Random",5218716290260186346,32,5,true,false,0,21,1297605500,0.4,6.4,6.245329172789508,"evaporationFactor",0.5,"ants",50.0,"roverSteps",20,"alpha",1.0,"beta",3.0,"iterations",100
